experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E6,Diversified,1,0.0,64,1,0.99996,2.4791761005636823e-05,9.688708,8.214382148264598,64.05916303280696,250000
E6,Diversified,1,0.0,64,2,0.999644,7.39492455940556e-05,9.688708,8.214382148264598,64.05916303280696,250000
E6,Diversified,1,0.0,64,3,0.997764,0.00018515518645554013,9.688708,8.214382148264598,64.05916303280696,250000
E6,Diversified,1,0.0,65,1,0.999968,2.2174513857284263e-05,9.84048,8.346474755499035,65.03301001081044,250000
E6,Diversified,1,0.0,65,2,0.9997,6.788620643399875e-05,9.84048,8.346474755499035,65.03301001081044,250000
E6,Diversified,1,0.0,65,3,0.998012,0.00017460719622752735,9.84048,8.346474755499035,65.03301001081044,250000
E6,Diversified,1,0.0,66,1,0.999972,2.0742399879060046e-05,9.99096,8.471128162912656,66.05782294778899,250000
E6,Diversified,1,0.0,66,2,0.999744,6.271197132613614e-05,9.99096,8.471128162912656,66.05782294778899,250000
E6,Diversified,1,0.0,66,3,0.998272,0.00016281048914447023,9.99096,8.471128162912656,66.05782294778899,250000
E6,Diversified,1,0.0,67,1,0.999988,1.3579196855432371e-05,10.142308,8.595194813915256,67.09196015657656,250000
E6,Diversified,1,0.0,67,2,0.999776,5.866261650756494e-05,10.142308,8.595194813915256,67.09196015657656,250000
E6,Diversified,1,0.0,67,3,0.998496,0.00015190887583461617,10.142308,8.595194813915256,67.09196015657656,250000
E6,Diversified,1,0.0,68,1,0.999988,1.3579196855432371e-05,10.29222,8.71711034004134,68.13511384172622,250000
E6,Diversified,1,0.0,68,2,0.999796,5.598308773100429e-05,10.29222,8.71711034004134,68.13511384172622,250000
E6,Diversified,1,0.0,68,3,0.99874,0.0001390585067637381,10.29222,8.71711034004134,68.13511384172622,250000
E6,Diversified,1,0.0,69,1,0.999992,1.1087389979184593e-05,10.442232,8.844394235752937,69.13688318662842,250000
E6,Diversified,1,0.0,69,2,0.999832,5.080473893964587e-05,10.442232,8.844394235752937,69.13688318662842,250000
E6,Diversified,1,0.0,69,3,0.998876,0.00013134846804981707,10.442232,8.844394235752937,69.13688318662842,250000
E6,Diversified,1,0.0,70,1,0.999996,7.83998431998824e-06,10.592924,8.971185014964064,70.14621817192855,250000
E6,Diversified,1,0.0,70,2,0.999864,4.5711554152817685e-05,10.592924,8.971185014964064,70.14621817192855,250000
E6,Diversified,1,0.0,70,3,0.999,0.00012389928813354829,10.592924,8.971185014964064,70.14621817192855,250000
E6,Diversified,1,0.0,71,1,0.999996,7.83998431998824e-06,10.7441,9.097587580350334,71.16122877184746,250000
E6,Diversified,1,0.0,71,2,0.999876,4.364856614178522e-05,10.7441,9.097587580350334,71.16122877184746,250000
E6,Diversified,1,0.0,71,3,0.999128,0.0001157057320762552,10.7441,9.097587580350334,71.16122877184746,250000
E6,Diversified,1,0.0,72,1,0.999996,7.83998431998824e-06,10.89626,9.229278929515718,72.14023197564319,250000
E6,Diversified,1,0.0,72,2,0.999888,4.148305731112903e-05,10.89626,9.229278929515718,72.14023197564319,250000
E6,Diversified,1,0.0,72,3,0.999204,0.00011055278378719321,10.89626,9.229278929515718,72.14023197564319,250000
E6,Diversified,1,0.0,73,1,0.999996,7.83998431998824e-06,11.045852,9.356851021500075,73.13745319348077,250000
E6,Diversified,1,0.0,73,2,0.999924,3.417246908950335e-05,11.045852,9.356851021500075,73.13745319348077,250000
E6,Diversified,1,0.0,73,3,0.999296,0.00010397273568728574,11.045852,9.356851021500075,73.13745319348077,250000
E6,Diversified,1,0.0,74,1,1.0,0.0,11.196924,9.483534872363506,74.14969363613594,250000
E6,Diversified,1,0.0,74,2,0.999932,3.23240490311121e-05,11.196924,9.483534872363506,74.14969363613594,250000
E6,Diversified,1,0.0,74,3,0.99938,9.757694992076404e-05,11.196924,9.483534872363506,74.14969363613594,250000
E6,Diversified,1,0.0,75,1,1.0,0.0,11.3477,9.609971149884624,75.16226077570508,250000
E6,Diversified,1,0.0,75,2,0.999932,3.23240490311121e-05,11.3477,9.609971149884624,75.16226077570508,250000
E6,Diversified,1,0.0,75,3,0.999444,9.240653706621418e-05,11.3477,9.609971149884624,75.16226077570508,250000
E6,Diversified,1,0.0,76,1,1.0,0.0,11.499404,9.737078593098376,76.17463327131368,250000
E6,Diversified,1,0.0,76,2,0.999952,2.715790484951182e-05,11.499404,9.737078593098376,76.17463327131368,250000
E6,Diversified,1,0.0,76,3,0.99952,8.586228264750799e-05,11.499404,9.737078593098376,76.17463327131368,250000
E6,Diversified,1,0.0,77,1,1.0,0.0,11.651312,9.866328143968557,77.17135827334415,250000
E6,Diversified,1,0.0,77,2,0.99996,2.4791761005636823e-05,11.651312,9.866328143968557,77.17135827334415,250000
E6,Diversified,1,0.0,77,3,0.999564,8.183415734780603e-05,11.651312,9.866328143968557,77.17135827334415,250000
E6,Diversified,1,0.0,78,1,1.0,0.0,11.802716,9.980914947003798,78.28017550575262,250000
E6,Diversified,1,0.0,78,2,0.99996,2.4791761005636823e-05,11.802716,9.980914947003798,78.28017550575262,250000
E6,Diversified,1,0.0,78,3,0.999636,7.47752205845364e-05,11.802716,9.980914947003798,78.28017550575262,250000
E6,Diversified,1,0.0,79,1,1.0,0.0,11.95212,10.109691944367754,79.2669151340755,250000
E6,Diversified,1,0.0,79,2,0.999968,2.2174513857284263e-05,11.95212,10.109691944367754,79.2669151340755,250000
