experiment,strategy,rho_true,cannibalization_true,loe_year,acceleration_years,rnd_cost_synergy,capacity_profile,risk_policy_profile,assumed_value_choice,true_value_oracle,eNPV_regret_usd_m,P5_regret_usd_m,governance_choice_under_independence_additivity,governance_oracle_under_truth,wrong_governance_choice,selected_true_capacity_breach_probability,oracle_capacity_breach_probability,incremental_capacity_breach_probability,value_selected_true_capacity_breach_probability,value_selected_incremental_breach_vs_diversified,value_selected_true_P5_NPV_usd_m,value_selected_P5_shortfall_vs_diversified_usd_m,concentrated_true_P5_NPV_usd_m,diversified_P5_NPV_usd_m,concentrated_true_eNPV_usd_m,diversified_eNPV_usd_m,n_runs
E7,Parallel PIAP,0.6,0.5,18.0,1.5,0.3,high,preservation,concentrated,diversified,14.281236509965993,0.0,no feasible action,no feasible action,False,,,,0.04954,-0.04579,-1081.9595619127424,0.0,-1081.9595619127424,-1148.2457813904614,489.55362299909336,503.83485950905936,100000
E7,Parallel PIAP,0.6,0.5,18.0,1.5,0.3,high,balanced,concentrated,diversified,14.281236509965993,0.0,concentrated,no feasible action,True,0.04954,,,0.04954,-0.04579,-1081.9595619127424,0.0,-1081.9595619127424,-1148.2457813904614,489.55362299909336,503.83485950905936,100000
E7,Parallel PIAP,0.6,0.5,18.0,1.5,0.3,high,growth,concentrated,diversified,14.281236509965993,0.0,concentrated,diversified,True,0.04954,0.09533,-0.04579,0.04954,-0.04579,-1081.9595619127424,0.0,-1081.9595619127424,-1148.2457813904614,489.55362299909336,503.83485950905936,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,low,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,low,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,low,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,base,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,base,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,base,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,high,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,high,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.0,high,growth,diversified,diversified,0.0,0.0,diversified,diversified,False,0.09536,0.09536,0.0,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-473.2636762647047,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98768,-0.008009999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98768,-0.008009999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98768,-0.008009999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9406,-0.013920000000000043,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9406,-0.013920000000000043,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9406,-0.013920000000000043,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.1,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.05789,0.05789,0.0,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-381.56789342887936,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98694,-0.008749999999999925,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98694,-0.008749999999999925,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98694,-0.008749999999999925,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93569,-0.018830000000000013,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93569,-0.018830000000000013,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93569,-0.018830000000000013,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02745,0.02745,0.0,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02745,0.02745,0.0,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-289.872110593054,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98693,-0.00875999999999999,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98693,-0.00875999999999999,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98693,-0.00875999999999999,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93495,-0.019570000000000087,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93495,-0.019570000000000087,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.93495,-0.019570000000000087,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.01951,-0.07585,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.01951,0.01951,0.0,0.01951,-0.07585,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.0,12.0,0.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.01951,0.01951,0.0,0.01951,-0.07585,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-198.17632775722865,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,low,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,low,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,low,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,base,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,base,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,base,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,high,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,high,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.0,high,growth,diversified,diversified,0.0,0.0,diversified,diversified,False,0.09536,0.09536,0.0,0.09536,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,-507.372577108054,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.1,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.05789,0.05789,0.0,0.05789,-0.03747,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-415.6767942722286,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99826,0.0025700000000000722,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.9597,0.005179999999999962,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02745,0.02745,0.0,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02745,0.02745,0.0,0.02745,-0.06791,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-323.98101143640326,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99596,0.00026999999999999247,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-232.28522860057785,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99596,0.00026999999999999247,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-232.28522860057785,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99596,0.00026999999999999247,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-232.28522860057785,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.94117,-0.013350000000000084,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-232.28522860057785,-471.5690924597016,100000
E7,MSOG,0.1,0.1,12.0,0.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.94117,-0.013350000000000084,-897.2103096282735,0.0,-897.2103096282735,-1148.2457813904614,-232.28522860057785,-471.5690924597016,100000
