experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,mean_peak_annual_RnD_linear_proxy_usd_m,low_capacity_breach_probability,low_breach_half_width,base_capacity_breach_probability,base_breach_half_width,high_capacity_breach_probability,high_breach_half_width
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.09,0.0,0.0,100000,493.0495607702828,4.651024322788008,368.47267330193773,1470.7830312852286,-1098.9120992464218,-836.3250650745825,-1324.821486597531,0.45829,1048.3852596828472,0.4702942512940691,407.66341510453583,4.103457138925071,399.6206391122427,415.70619109682895,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,463.13418166666673,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.06044,0.0014770002159317378
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.1,0.0,0.0,100000,502.55982916202004,4.658710738372454,379.7928442401766,1473.2136893141749,-1091.0960982346623,-828.1592230601304,-1313.3913383219515,0.45816,1038.8749912911098,0.48375390049330247,417.173683496273,4.109780886715518,409.1185129583106,425.2288540342354,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,458.62635,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.06044,0.0014770002159317378
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.11,0.0,0.0,100000,512.0700975537571,4.666421054872126,391.11301517841537,1475.6519054761488,-1083.2800972229034,-819.9933810456785,-1301.9611900463722,0.45816,1029.3647228993725,0.4974622562461911,426.68395188801003,4.116136368913831,418.61632460493894,434.7515791710811,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,454.11851833333344,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.04377,0.0012680183167579245
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.12,0.0,0.0,100000,521.5803659454943,4.674155154008783,402.43318611665416,1478.0976423682866,-1075.4640962111441,-811.8275390312265,-1290.5310417707929,0.45816,1019.8544545076355,0.5114262762104642,436.19422027974724,4.1225234387501075,428.114074339797,444.27436621969747,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,449.6106866666667,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.03729,0.0011743566314601369
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.13,0.0,0.0,100000,531.0906343372316,4.681912917922092,413.75335705489294,1480.5508627198783,-1067.648095199385,-803.6616970167745,-1279.1008934952135,0.45816,1010.3441861158982,0.5256531800107862,445.70448867148446,4.1289419496353785,437.61176245019914,453.7972148927698,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,445.102855,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.03729,0.0011743566314601369
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.14,0.0,0.0,100000,540.6009027289687,4.68969422917215,425.07352799313173,1483.0115293931658,-1059.8320941876257,-795.4958550023224,-1267.670745219634,0.45816,1000.833917724161,0.5401504616852556,455.2147570632216,4.135391755171387,447.1093892230857,463.3201249033575,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,440.59502333333336,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.03729,0.0011743566314601369
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.15,0.0,0.0,100000,550.1111711207059,4.697498970741907,436.3936989313705,1485.479605384109,-1052.0160931758664,-787.3300129878704,-1256.2405969440545,0.45816,991.3236493324238,0.5549259028483394,464.72502545495877,4.141872709160204,456.60695494500476,472.8430959649128,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,436.08719166666674,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.03634,0.0011598730272880733
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.16,0.0,0.0,100000,559.621439512443,4.705327026039519,447.7138698696093,1487.9550538231288,-1044.2000921641072,-779.2364625660178,-1268.9102181211872,0.45816,981.8133809406868,0.5699875866188167,474.23529384669587,4.148384665613665,466.1044599020931,482.36612779129865,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,431.57936,0.76264,0.002637057673060337,0.47524,0.0030952300042546756,0.03466,0.0011337322523022797
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.17,0.0,0.0,100000,569.1317079041802,4.7131782789006005,459.03404080784816,1490.4378379758223,-1036.384091152348,-774.5747904780454,-1257.466862782117,0.45816,972.3031125489497,0.5853439123651142,483.7455622384331,4.154927478762659,475.6019043800583,491.8892200968079,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,427.07152833333345,0.76264,0.002637057673060337,0.47466,0.003095049674417262,0.03329,0.0011118880802375752
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.18,0.0,0.0,100000,578.6419762959173,4.721052613590413,470.3542117460869,1492.9279212436506,-1028.5680901405888,-769.9131183900729,-1246.0235074430468,0.45816,962.7928441572127,0.6010036113245477,493.2558306301702,4.1615010030662445,485.0992886641603,501.41237259618003,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,422.5636966666667,0.76264,0.002637057673060337,0.47445,0.0030949833503849415,0.03329,0.0011118880802375752
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.19,0.0,0.0,100000,588.1522446876544,4.728949914805952,481.67438268432574,1495.4252671646025,-1020.7520891288295,-765.2514463021005,-1234.5801521039766,0.45758,953.2825757654754,0.616975763157503,502.7660990219074,4.168105093220611,494.596613039195,510.9355850046198,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,418.055865,0.76264,0.002637057673060337,0.47445,0.0030949833503849415,0.03329,0.0011118880802375752
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.2,0.0,0.0,100000,597.6625130793916,4.73687006767797,492.9945536225646,1497.9298394138323,-1012.9360881170703,-760.589774214128,-1223.1367967649062,0.45097,943.7723073737383,0.6332698135025002,512.2763674136445,4.1747396041678755,504.09387778947547,520.4588570378136,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,413.54803333333336,0.76264,0.002637057673060337,0.47223,0.0030942486360784906,0.03329,0.0011118880802375752
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.21,0.0,0.0,100000,607.1727814711287,4.744812957772905,504.3147245608033,1500.441601804271,-1005.1200871053111,-755.9281021261556,-1211.693441425836,0.4488,934.2620389820013,0.6498955926034644,521.7866358053817,4.181404391104718,513.5910831988165,529.9821884119469,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,409.0402016666667,0.76264,0.002637057673060337,0.47167,0.0030940536105273932,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.22,0.0,0.0,100000,616.6830498628659,4.752778471094749,515.6348954990422,1502.960518287215,-997.3040860935519,-751.2664300381832,-1200.2500860867656,0.44718,924.751770590264,0.6668633350863882,531.2969041971189,4.188099309490857,523.0882295505169,539.505578843721,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,404.53237,0.76264,0.002637057673060337,0.4714,0.0030939581846948093,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.23,0.0,0.0,100000,626.1933182546031,4.760766494086822,526.955066437281,1505.4865529528897,-989.4880850817926,-746.6047579502108,-1188.8067307476954,0.44635,915.2415021985265,0.684183700968987,540.807172588856,4.19482421505737,532.5853171273436,549.0290280503684,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,400.0245383333333,0.76264,0.002637057673060337,0.47128,0.0030939154817198225,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.24,0.0,0.0,100000,635.7035866463402,4.768776913633479,533.3976855885129,1508.0196700309864,-981.6720840700335,-741.9430858622384,-1180.8975873465888,0.4459,905.7312338067898,0.7018677979939778,550.3174409805931,4.201578963814851,542.082346211516,558.5525357496703,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,395.5167066666667,0.76264,0.002637057673060337,0.47119,0.0030938833367634274,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.25,0.0,0.0,100000,645.2138550380773,4.776809617061733,538.0593576764854,1510.559833891179,-973.8560830582743,-737.281413774266,-1169.4582939537886,0.4459,896.2209654150524,0.7199272053842991,559.8277093723303,4.208363412061413,551.5793170846899,568.0761016599707,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,391.008875,0.76264,0.002637057673060337,0.47117,0.0030938761797359633,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.26,0.0,0.0,100000,654.7241234298145,4.784864492142822,542.7210297644579,1513.1070090436167,-966.0400820465151,-732.6197416862934,-1158.019000560988,0.44588,886.7106970233151,0.7383739991270222,569.3379777640675,4.215177416390536,561.0762300279421,577.599725500193,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,386.50104333333326,0.76264,0.002637057673060337,0.47117,0.0030938761797359633,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.27,0.0,0.0,100000,664.2343918215516,4.792941427093682,547.3827018524303,1515.6611601393904,-958.2240810347558,-727.958069598321,-1146.5797071681875,0.44588,877.2004286315781,0.7572207789019769,578.8482461558045,4.222020833698754,570.573085321755,587.1234069898541,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,381.9932116666667,0.76264,0.002637057673060337,0.47117,0.0030938761797359633,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.28,0.0,0.0,100000,673.7446602132889,4.801040310578362,552.0443739404027,1518.2222519709812,-950.4080800229966,-723.2963975103486,-1135.1404137753873,0.44588,867.690160239841,0.7764806967812761,588.3585145475417,4.228893521193192,580.0698832460031,596.6471458490804,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,377.48538,0.76264,0.002637057673060337,0.47117,0.0030938761797359633,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.29,0.0,0.0,100000,683.2549286050258,4.809161031709359,556.7060460283751,1520.7902494726823,-942.5920790112374,-718.6347254223762,-1123.701120382587,0.44588,858.179891848104,0.7961674878371078,597.868782939279,4.235795336398951,589.566624079937,606.1709417986209,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,372.97754833333346,0.76264,0.002637057673060337,0.45617,0.0030871022362626093,0.03278,0.0011036291936087953
E4,Parallel PIAP,same_asset,0.2,15.0,1.5,0.3,0.0,0.0,100000,692.765196996763,4.817303480048896,561.3677181163475,1523.3651177210013,-934.7760779994783,-713.9730533344037,-1112.2618269897866,0.44588,848.6696234563667,0.8162955028074959,607.3790513310161,4.242726137166334,599.06330810217,615.6947945598621,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,10.251594366571448,0.90318,0.55851,368.4697166666667,0.76264,0.002637057673060337,0.45617,0.0030871022362626093,0.02413,0.000951109929992112
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.0,0.0,0.0,100000,823.400564241592,6.046539111379927,706.112948772613,1912.0835553251109,-1190.266435314048,-909.8176432046507,-1381.4275914390284,0.44592,1133.9776752084815,0.7261170852329257,319.5657047325326,5.369486201316754,309.04151177795177,330.0898976871134,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,503.7046666666667,0.44769,0.003082025456154183,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.01,0.0,0.0,100000,832.910832633329,6.054476845595153,720.5874486346386,1914.5936872832272,-1179.296105378502,-901.6518011901987,-1369.4120848632854,0.4459,1124.4674068167444,0.7407158514191327,329.0759731242697,5.375467698636122,318.54005643494287,339.6118898135965,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,499.196835,0.44769,0.003082025456154183,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.02,0.0,0.0,100000,842.4211010250663,6.062432329281243,735.0619484966642,1917.109432116863,-1168.325775442956,-893.4859591757466,-1357.3965782875425,0.44589,1114.957138425007,0.7555636642813676,338.5862415160069,5.381474251252676,328.03855198355166,349.13393104846216,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,494.68900333333346,0.44769,0.003082025456154183,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.03,0.0,0.0,100000,851.9313694168032,6.07040549265425,749.5364483586897,1919.6307677583961,-1157.3554455074102,-885.3201171612947,-1345.3810717117997,0.44588,1105.44687003327,0.7706669515389403,348.09650990774406,5.387505775363649,337.53699858803134,358.6560212274568,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,490.1811716666667,0.44769,0.003082025456154183,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.04,0.0,0.0,100000,861.4416378085406,6.078396266141692,764.0109482207152,1922.1576722070768,-1146.3851155718642,-877.1542751468427,-1333.3655651360566,0.44588,1095.9366016415327,0.7860323640238338,357.6067782994812,5.393562187193517,347.0353964125819,368.1781601863805,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,485.67334,0.44612,0.0030809862482928415,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.05,0.0,0.0,100000,870.9519062002777,6.086404580383199,778.4854480827408,1924.6901235292291,-1135.4147856363181,-868.9884331323906,-1321.3500585603138,0.44358,1086.4263332497956,0.801666785446027,367.1170466912183,5.399643402997707,356.5337456213428,377.70034776109384,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,481.16550833333343,0.44612,0.0030809862482928415,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.06,0.0,0.0,100000,880.4621745920149,6.094430366231105,792.9599479447664,1927.228099858442,-1124.444455700772,-860.8225911179386,-1309.3345519845707,0.44358,1076.9160648580585,0.8175773426762494,376.62731508295553,5.405749339066279,366.03204637838564,387.2225837875254,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,476.6576766666667,0.44566,0.003080675878373186,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.07,0.0,0.0,100000,889.972442983752,6.102473554751051,806.3644723020778,1929.7715793957568,-1114.54410126994,-852.6567491034866,-1347.6817831486896,0.44314,1067.4057964663211,0.8337714165784301,386.13758347469263,5.411879911727559,375.5302988477066,396.74486810167866,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,472.149845,0.44566,0.003080675878373186,0.44149,0.003077740387595809,0.09357,0.0018050594977234405
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.08,0.0,0.0,100000,899.4827113754891,6.110534077222544,817.6846432403166,1932.3205404098455,-1106.7281002581808,-844.4909070890345,-1336.2516348731103,0.44314,1057.8955280745843,0.8502566534264367,395.64785186642973,5.418035037351731,385.02850319322033,406.26720053963913,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,467.6420133333334,0.44527,0.003080410647084833,0.44149,0.003077740387595809,0.06044,0.0014770002159317378
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.09,0.0,0.0,100000,908.9929797672263,6.118611865139503,829.0048141785554,1934.8749612371832,-1098.9120992464218,-836.3250650745825,-1324.821486597531,0.44314,1048.3852596828472,0.867040976942208,405.15812025816695,5.424214632354397,394.52665957875234,415.78958093758155,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,463.13418166666673,0.44527,0.003080410647084833,0.44149,0.003077740387595809,0.06044,0.0014770002159317378
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.1,0.0,0.0,100000,918.5032481589635,6.126706850210786,840.3249851167942,1937.4348202822148,-1091.0960982346623,-828.1592230601304,-1313.3913383219515,0.44302,1038.8749912911098,0.8841326009950929,414.66838864990416,5.430418613200096,404.024768168032,425.31200913177634,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,458.62635,0.44523,0.0030803833353324063,0.44149,0.003077740387595809,0.06044,0.0014770002159317378
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.11,0.0,0.0,100000,928.0135165507005,6.1348189643606865,851.645156055033,1940.0000960175114,-1083.2800972229034,-819.9933810456785,-1301.9611900463722,0.44256,1029.3647228993725,0.9015400430051654,424.17865704164126,5.436646896405768,413.5228291246859,434.8344849585966,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,454.11851833333344,0.44523,0.0030803833353324063,0.44149,0.003077740387595809,0.04377,0.0012680183167579245
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.12,0.0,0.0,100000,937.5237849424377,6.142948139729426,862.9653269932718,1942.570766983927,-1075.4640962111441,-811.8275390312265,-1290.5310417707929,0.44254,1019.8544545076355,0.9192721380964646,433.68892543337836,5.442899398544197,423.0208426122317,444.357008254525,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,449.6106866666667,0.4452,0.0030803628382643495,0.44149,0.003077740387595809,0.03729,0.0011743566314601369
E4,Parallel PIAP,same_asset,0.2,18.0,1.5,0.13,0.0,0.0,100000,947.0340533341749,6.151094308673604,874.2854979315106,1945.14681179074,-1067.648095199385,-803.6616970167745,-1279.1008934952135,0.44239,1010.3441861158982,0.9373380540495723,443.1991938251156,5.449176036247409,432.51880879407065,453.8795788561605,0.90318,1.026935457350819,0.44149,0.0749037366494361,4.365023822645301,13.251594366571448,0.90318,0.55851,445.102855,0.44519,0.003080356003383765,0.44149,0.003077740387595809,0.03729,0.0011743566314601369
