experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,low_capacity_breach_probability,base_capacity_breach_probability,high_capacity_breach_probability
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.33,0.0,250000,181.5773523259511,2.4146605130034633,-35.63508179025064,1207.3302565017316,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.16508772080693235,97.41687310933784,2.3186097180242884,92.87239806201023,101.96134815666545,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.34,0.0,250000,184.58809813250159,2.421610121723772,-31.644400167028095,1210.8050608618862,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.16782505096824132,100.4276189158883,2.3234294446820587,95.87369720431147,104.98154062746514,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.35,0.0,250000,187.59884393905205,2.4285631209834553,-27.65371854380558,1214.2815604917275,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.17056238112955024,103.43836472243878,2.3282634745027218,98.87496831241344,108.00176113246411,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.36,0.0,250000,190.6095897456026,2.4355194817442483,-23.66303692058304,1217.7597408721242,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.17329971129085925,106.44911052898931,2.333111718581087,101.87621156057038,111.02200949740823,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.37,0.0,250000,193.6203355521531,2.442479175284744,-19.672355297360497,1221.239587642372,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.17603704145216825,109.45985633553985,2.3379740884890694,104.87742712210128,114.04228554897843,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.38,0.0,250000,196.63108135870363,2.44944217319628,-15.681673674137954,1224.72108659814,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.17877437161347723,112.47060214209031,2.3428504962761063,107.87861516938915,117.06258911479148,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.39,0.0,250000,199.64182716525409,2.4564084473788927,-11.690992050915412,1228.2042236894463,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.18151170177478618,115.48134794864082,2.347740854469483,110.87977587388063,120.082920023401,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.0,0.0,0.4,0.0,250000,202.65257297180463,2.4633779700373326,-7.700310427692841,1231.6889850186662,-1148.2457813904614,-884.1468803601001,-1318.8511839282748,0.52928,1099.8840582353373,0.18424903193609518,118.49209375519138,2.3526450760745865,113.88090940608518,123.10327810429757,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.0,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.0,0.0,250000,186.34207532581019,2.4399041892129785,-36.53743033236563,1219.9520946064893,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.16773750096280354,102.18159610919695,2.3360916838176617,97.60285640891433,106.76033580947956,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.01,0.0,250000,189.5558438139621,2.447325774584911,-32.27764632168773,1223.6628872924555,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.1706304036737617,105.39536459734883,2.3412818692703614,100.80645213357892,109.98427706111875,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.02,0.0,250000,192.76961230211396,2.454751161739283,-28.017862311009836,1227.3755808696417,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.17352330638471983,108.60913308550069,2.3464880251666163,104.01001655617412,113.20824961482725,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.03,0.0,250000,195.9833807902658,2.4621803162801084,-23.758078300331942,1231.0901581400542,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.17641620909567796,111.82290157365253,2.3517100454415436,107.21354988458711,116.43225326271795,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.04,0.0,250000,199.1971492784177,2.469613204207939,-19.498294289654044,1234.8066021039695,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.1793091118066361,115.03667006180441,2.3569478246484663,110.41705232549342,119.65628779811541,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.05,0.0,250000,202.41091776656958,2.47704979191443,-15.238510278976147,1238.524895957215,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.18220201451759427,118.25043854995633,2.362201257959139,113.62052408435642,122.88035301555624,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.06,0.0,250000,205.62468625472147,2.4844900461769956,-10.978726268298253,1242.2450230884979,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.52928,1110.9148178327296,0.18509491722855242,121.46420703810817,2.3674702411638617,116.823965365427,126.10444871078934,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.07,0.0,250000,208.83845474287335,2.4919339341535425,-6.718942257620352,1245.9669670767712,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.517204,1110.9148178327296,0.18798781993951058,124.67797552626006,2.3727546706714833,120.02737637174396,129.32857468077617,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.08,0.0,250000,212.05222323102518,2.4993814233772844,-2.459158246942458,1249.6907116886423,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.517204,1110.9148178327296,0.19088072265046868,127.89174401441191,2.3780544435093014,123.23075730513368,132.55273072369013,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.09,0.0,250000,215.2659917191771,2.506832481751643,1.8006257637354395,1253.4162408758216,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.19377362536142684,131.10551250256384,2.38336945732286,126.43410836621103,135.77691663891665,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.1,0.0,250000,218.47976020732898,2.5142870775452186,6.060409774413337,1257.1435387726094,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.196666528072385,134.31928099071567,2.388699610375637,129.6374297543794,139.00113222705193,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.11,0.0,250000,221.69352869548086,2.5217451793868433,10.320193785091234,1260.8725896934216,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.19955943078334315,137.53304947886758,2.394044801548649,132.84072166783224,142.22537728990292,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.12,0.0,250000,224.90729718363272,2.529206756260709,14.579977795769125,1264.6033781303545,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.20245233349430128,140.74681796701944,2.399404930339944,136.04398430355315,145.44965163048573,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.13,0.0,250000,228.12106567178458,2.5366717775015717,18.83976180644703,1268.335888750786,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.2053452362052594,143.9605864551713,2.404779896864011,139.24721785731782,148.67395505302477,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.14,0.0,250000,231.33483415993643,2.5441402127900266,23.099545817124927,1272.0701063950132,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.49904,1110.9148178327296,0.20823813891621754,147.1743549433232,2.4101696018510945,142.45042252369507,151.89828736295135,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.15,0.0,250000,234.54860264808835,2.5516120321478555,27.359329827802817,1275.8060160739278,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.496444,1110.9148178327296,0.21113104162717572,150.38812343147504,2.4155739466464237,145.65359849604803,155.12264836690204,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.16,0.0,250000,237.76237113624018,2.5590872059334497,31.619113838480715,1279.5436029667248,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.496444,1110.9148178327296,0.21402394433813382,153.60189191962695,2.4209928332093478,148.85674596653664,158.34703787271727,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.17,0.0,250000,240.9761396243921,2.566565704837295,35.87889784915862,1283.2828524186475,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492576,1110.9148178327296,0.21691684704909198,156.8156604077788,2.4264261641123968,152.0598651261185,161.57145568943912,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.18,0.0,250000,244.18990811254395,2.5740474998775342,40.13868185983651,1287.0237499387672,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492576,1110.9148178327296,0.2198097497600501,160.02942889593072,2.4318738425402553,155.2629561645518,164.79590162730963,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.19,0.0,250000,247.40367660069583,2.58153256239559,44.3984658705144,1290.7662811977948,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492576,1110.9148178327296,0.22270265247100826,163.24319738408255,2.437335772288657,158.46601927039677,168.02037549776833,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.2,0.0,250000,250.61744508884772,2.5890208640518564,48.658249881192305,1294.5104320259281,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492576,1110.9148178327296,0.22559555518196642,166.45696587223446,2.4428118577632034,161.66905463101858,171.24487711345034,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.21,0.0,250000,253.8312135769996,2.5965123768214617,52.918033891870195,1298.2561884107308,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492576,1110.9148178327296,0.22848845789292457,169.67073436038632,2.448302003978107,164.87206243258922,174.46940628818342,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.22,0.0,250000,257.04498206515143,2.604007072990084,57.1778179025481,1302.003536495042,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492184,1110.9148178327296,0.23138136060388267,172.88450284853818,2.4538061165548606,168.07504286009066,177.6939628369857,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.544188,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.23,0.0,250000,260.25875055330334,2.611504925149838,61.43760191322599,1305.752462574919,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.492184,1110.9148178327296,0.23427426331484086,176.09827133669003,2.4593241017208385,171.27799609731719,180.91854657606288,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.513948,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.24,0.0,250000,263.4725190414552,2.6190059061952247,65.69738592390388,1309.5029530976124,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.237167166025799,179.31203982484195,2.4648558663078255,174.4809223268786,184.14315732280528,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.513948,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.25,0.0,250000,266.68628752960706,2.6265099893191364,69.95716993458178,1313.2549946595682,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.24006006873675712,182.5258083129938,2.470401317750484,177.68382173020285,187.36779489578475,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.513948,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.26,0.0,250000,269.900056017759,2.634017148008927,74.21695394525969,1317.0085740044635,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.24295297144771533,185.73957680114574,2.475960364084749,180.88669448753964,190.59245911475185,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.27,0.0,250000,273.1138245059108,2.6415273560425385,78.47673795593758,1320.7636780212692,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2458458741586734,188.95334528929752,2.48153291394617,184.089540777963,193.81714980063202,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.28,0.0,250000,276.32759299406274,2.649040587484687,82.73652196661548,1324.5202937423435,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.24873877686963158,192.16711377744946,2.4871188765681844,187.29236077937583,197.0418667755231,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.29,0.0,250000,279.5413614822145,2.6565568166831066,86.99630597729336,1328.2784083415534,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.25163167958058963,195.3808822656013,2.492718161780336,190.49515466851182,200.26660986269076,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.3,0.0,250000,282.7551299703664,2.664076018264846,88.50497167074184,1332.038009132423,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2545245822915478,198.59465075375317,2.4983306800064358,193.69792262094055,203.4913788865658,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.31,0.0,250000,285.9688984585183,2.6715981671326254,88.50497167074184,1335.7990835663127,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.25741748500250594,201.80841924190509,2.503956342262666,196.90066481107027,206.7161736727399,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.32,0.0,250000,289.1826669466702,2.679123238461243,88.50497167074184,1339.5616192306215,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.26031038771346415,205.02218773005694,2.509595060155636,200.1033814121519,209.940994047962,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.33,0.0,250000,292.3964354348221,2.6866512076940405,88.50497167074184,1343.3256038470204,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.26320329042442225,208.2359562182088,2.515246745880381,203.30607259628326,213.16583984013434,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.34,0.0,250000,295.610203922974,2.694182050539416,88.50497167074184,1347.0910252697079,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.26609619313538047,211.4497247063607,2.5209113122183116,206.50873853441283,216.3907108783086,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.35,0.0,250000,298.8239724111258,2.7017157429673873,89.01763652685742,1350.8578714836935,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2689890958463385,214.66349319451257,2.526588672535121,209.71137939634374,219.6156069926814,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.36,0.0,250000,302.0377408992777,2.7092522612062178,93.27742053753533,1354.6261306031088,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2718819985572967,217.87726168266445,2.5322787407786396,212.91399535073833,222.84052801459057,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.37,0.0,250000,305.2515093874296,2.7167915817390766,97.53720454821323,1358.3957908695384,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2747749012682549,221.0910301708163,2.5379814314766467,216.11658656512208,226.06547377651054,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.38,0.0,250000,308.4652778755815,2.7243336813007613,101.79698855889112,1362.1668406503807,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.277667803979213,224.30479865896817,2.5436966597346427,219.31915320588826,229.29044411204808,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.39,0.0,250000,311.6790463637333,2.7318785368744587,106.05677256956903,1365.9392684372294,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.2805607066901711,227.51856714712005,2.5494243412335735,222.52169543830226,232.51543885593784,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,0.5,0.0,0.4,0.0,250000,314.8928148518852,2.739426125688561,110.31655658024692,1369.7130628442803,-1161.8183631345016,-892.4132343631248,-1370.3895029648663,0.491392,1110.9148178327296,0.28345360940112924,230.7323356352719,2.55516439222752,225.72421342650597,235.74045784403785,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.416650466992428,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.0,0.0,250000,295.7117714167451,2.709072867964417,84.44988617505471,1354.5364339822086,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.2634836244892175,211.55129220013177,2.531982443575136,206.5886066107245,216.51397778953904,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.513948,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.01,0.0,250000,299.1384718897396,2.717102948869397,88.9919071507595,1358.5514744346985,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.26653686601672877,214.9779926731264,2.5380540683138526,210.00340669923125,219.95257864702157,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.02,0.0,250000,302.56517236273424,2.7251362400181334,93.53392812646429,1362.5681200090667,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.26959010754424007,218.404693146121,2.5441399870855874,213.41817877143325,223.39120752080873,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.03,0.0,250000,305.9918728357289,2.733172713104157,98.07594910216908,1366.5863565520785,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.2726433490717514,221.83139361911563,2.550240097556068,216.83292302790574,226.82986421032552,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.04,0.0,250000,309.4185733087235,2.7412123401417996,102.61797007787385,1370.6061700709,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.2756965905992627,225.2580940921102,2.5563542981303056,220.24763966777482,230.2685485164456,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.507484,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.05,0.0,250000,312.84527378171816,2.7492550934618274,107.15999105357864,1374.6275467309138,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.27874983212677407,228.68479456510485,2.562482487949404,223.66232888872403,233.70726024148567,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.06,0.0,250000,316.2719742547128,2.7573009457071413,111.70201202928342,1378.6504728535706,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.2818030736542854,232.1114950380995,2.56862456688731,227.07699088700036,237.14599918919862,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.07,0.0,250000,319.6986747277074,2.7653498698285475,113.30783065255065,1382.6749349142738,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.28485631518179666,235.53819551109413,2.5747804355475146,230.491625857421,240.58476516476725,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.5063,0.092552
E4_commercial_synergy,MSOG,same_indication,0.25,15.0,1.0,0.0,0.08,0.0,250000,323.12537520070197,2.7734018390805915,113.30783065255065,1386.7009195402957,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.28790955670930796,238.9648959840887,2.5809499952597013,233.9062339933797,244.02355797479774,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,0.759644,0.5063,0.092552
